,ANO,COD_MUN,HOMICIDIOS,NOM_MUN,POPULACAO,TAXA_HOMICIDIO
538,2014,250140,2,Baía da Traição,8696.0,23.0
539,2014,250150,3,Bananeiras,21276.0,14.1
540,2014,250157,1,Barra de Santana,8300.0,12.05
541,2014,250160,1,Barra de Santa Rosa,14999.0,6.67
542,2014,250180,42,Bayeux,95677.0,43.9
543,2014,250190,5,Belém,17545.0,28.5
544,2014,250200,3,Belém do Brejo do Cruz,7306.0,41.06
545,2014,250205,1,Bernardino Batista,3312.0,30.19
546,2014,250215,2,Boa Vista,6779.0,29.5
547,2014,250220,1,Bom Jesus,2514.0,39.78
548,2014,250230,2,Bom Sucesso,5025.0,39.8
549,2014,250240,1,Bonito de Santa Fé,11549.0,8.66
550,2014,250250,6,Boqueirão,17530.0,34.23
551,2014,250270,1,Borborema,5332.0,18.75
552,2014,250280,2,Brejo do Cruz,13790.0,14.5
553,2014,250290,4,Brejo dos Santos,6389.0,62.61
554,2014,250300,8,Caaporã,21387.0,37.41
555,2014,250310,1,Cabaceiras,5386.0,18.57
556,2014,250320,18,Cabedelo,64360.0,27.97
557,2014,250330,1,Cachoeira dos Índios,10034.0,9.97
558,2014,250350,3,Cacimba de Dentro,17145.0,17.5
559,2014,250355,1,Cacimbas,7075.0,14.13
560,2014,250360,1,Caiçara,7298.0,13.7
561,2014,250370,11,Cajazeiras,61030.0,18.02
562,2014,250380,1,Caldas Brandão,5903.0,16.94
563,2014,250390,1,Camalaú,5945.0,16.82
564,2014,250400,213,Campina Grande,402912.0,52.87
565,2014,250403,3,Capim,6206.0,48.34
566,2014,250407,1,Caraúbas,4085.0,24.48
567,2014,250415,2,Casserengue,7350.0,27.21
568,2014,250420,1,Catingueira,4912.0,20.36
569,2014,250430,9,Catolé do Rocha,29990.0,30.01
570,2014,250435,1,Caturité,4747.0,21.07
571,2014,250440,7,Conceição,18816.0,37.2
572,2014,250450,1,Condado,6722.0,14.88
573,2014,250460,26,Conde,23554.0,110.38
574,2014,250470,3,Congo,4775.0,62.83
575,2014,250480,3,Coremas,15400.0,19.48
576,2014,250485,1,Coxixola,1874.0,53.36
577,2014,250490,4,Cruz do Espírito Santo,17028.0,23.49
578,2014,250510,1,Cuité,20312.0,4.92
579,2014,250520,2,Cuitegi,6867.0,29.12
580,2014,250535,2,Damião,5195.0,38.5
581,2014,250540,2,Desterro,8225.0,24.32
582,2014,250560,1,Diamante,6613.0,15.12
583,2014,250570,3,Dona Inês,10495.0,28.59
584,2014,250590,2,Emas,3463.0,57.75
585,2014,250600,8,Esperança,32530.0,24.59
586,2014,250620,1,Frei Martinho,2984.0,33.51
587,2014,250625,2,Gado Bravo,8458.0,23.65
588,2014,250630,19,Guarabira,57780.0,32.88
589,2014,250640,2,Gurinhém,14107.0,14.18
590,2014,250670,1,Imaculada,11705.0,8.54
591,2014,250680,3,Ingá,17978.0,16.69
592,2014,250690,11,Itabaiana,24613.0,44.69
593,2014,250700,4,Itaporanga,24317.0,16.45
594,2014,250710,1,Itapororoca,18129.0,5.52
595,2014,250730,3,Jacaraú,14283.0,21.0
596,2014,250750,520,João Pessoa,780738.0,66.6
597,2014,250770,3,Juazeirinho,17737.0,16.91
598,2014,250790,2,Juripiranga,10616.0,18.84
599,2014,250800,1,Juru,9906.0,10.09
600,2014,250810,1,Lagoa,4698.0,21.29
601,2014,250830,15,Lagoa Seca,26950.0,55.66
602,2014,250850,1,Livramento,7338.0,13.63
603,2014,250855,1,Logradouro,4206.0,23.78
604,2014,250860,8,Lucena,12635.0,63.32
605,2014,250870,1,Mãe d'Água,4035.0,24.78
606,2014,250890,16,Mamanguape,44030.0,36.34
607,2014,250900,3,Manaíra,11037.0,27.18
608,2014,250905,3,Marcação,8241.0,36.4
609,2014,250910,6,Mari,21703.0,27.65
610,2014,250915,1,Marizópolis,6473.0,15.45
611,2014,250920,2,Massaranduba,13548.0,14.76
612,2014,250930,1,Mataraca,8088.0,12.36
613,2014,250933,1,Matinhas,4475.0,22.35
614,2014,250937,1,Mato Grosso,2845.0,35.15
615,2014,250939,1,Maturéia,6363.0,15.72
616,2014,250940,1,Mogeiro,13333.0,7.5
617,2014,250960,1,Monte Horebe,4724.0,21.17
618,2014,250970,9,Monteiro,32498.0,27.69
619,2014,250980,7,Mulungu,9796.0,71.46
620,2014,251010,3,Nova Floresta,10655.0,28.16
621,2014,251050,1,Olivedos,3843.0,26.02
622,2014,251065,1,Parari,1809.0,55.28
623,2014,251070,1,Passagem,2361.0,42.35
624,2014,251080,54,Patos,105531.0,51.17
625,2014,251090,3,Paulista,12167.0,24.66
626,2014,251120,10,Pedras de Fogo,28174.0,35.49
627,2014,251130,3,Piancó,15929.0,18.83
628,2014,251140,2,Picuí,18634.0,10.73
629,2014,251150,7,Pilar,11705.0,59.8
630,2014,251160,2,Pilões,6793.0,29.44
631,2014,251180,4,Pirpirituba,10540.0,37.95
632,2014,251190,8,Pitimbu,18422.0,43.43
633,2014,251200,5,Pocinhos,18087.0,27.64
634,2014,251210,5,Pombal,32684.0,15.3
635,2014,251230,1,Princesa Isabel,22734.0,4.4
636,2014,251240,4,Puxinanã,13473.0,29.69
637,2014,251250,8,Queimadas,42884.0,18.65
638,2014,251270,9,Remígio,18922.0,47.56
639,2014,251272,2,Pedro Régis,5999.0,33.34
640,2014,251276,2,Riachão do Poço,4401.0,45.44
641,2014,251278,1,Riacho de Santo Antônio,1890.0,52.91
642,2014,251280,1,Riacho dos Cavalos,8538.0,11.71
643,2014,251290,9,Rio Tinto,23955.0,37.57
644,2014,251310,1,Salgado de São Félix,12144.0,8.23
645,2014,251315,1,Santa Cecília,6596.0,15.16
646,2014,251330,1,Santa Helena,5933.0,16.85
647,2014,251340,3,Santa Luzia,15213.0,19.72
648,2014,251350,5,Santana de Mangueira,5257.0,95.11
649,2014,251370,95,Santa Rita,133927.0,70.93
650,2014,251390,19,São Bento,33065.0,57.46
651,2014,251410,1,São João do Tigre,4437.0,22.54
652,2014,251420,1,São José da Lagoa Tapada,7675.0,13.03
653,2014,251450,2,São José de Piranhas,19846.0,10.08
654,2014,251460,2,São José do Bonfim,3452.0,57.94
655,2014,251500,2,São Miguel de Taipu,7026.0,28.47
656,2014,251510,5,São Sebastião de Lagoa de Roça,11588.0,43.15
657,2014,251520,1,São Sebastião do Umbuzeiro,3411.0,29.32
658,2014,251530,29,Sapé,51964.0,55.81
659,2014,251540,2,Seridó,10803.0,18.51
660,2014,251550,3,Serra Branca,13488.0,22.24
661,2014,251593,2,Sertãozinho,4811.0,41.57
662,2014,251597,7,Sobrado,7669.0,91.28
663,2014,251600,15,Solânea,26925.0,55.71
664,2014,251610,2,Soledade,14569.0,13.73
665,2014,251615,1,Sossêgo,3427.0,29.18
666,2014,251620,12,Sousa,68434.0,17.54
667,2014,251630,2,Sumé,16691.0,11.98
668,2014,251650,3,Taperoá,15284.0,19.63
669,2014,251660,1,Tavares,14518.0,6.89
670,2014,251670,2,Teixeira,14859.0,13.46
671,2014,251690,2,Uiraúna,15147.0,13.2
672,2014,251700,1,Umbuzeiro,9874.0,10.13
674,2015,250010,1,Água Branca,10083.0,9.92
675,2015,250030,4,Alagoa Grande,28646.0,13.96
676,2015,250040,8,Alagoa Nova,20500.0,39.02
677,2015,250050,1,Alagoinha,14284.0,7.0
678,2015,250053,1,Alcantil,5451.0,18.35
679,2015,250057,2,Algodão de Jandaíra,2475.0,80.81
680,2015,250060,20,Alhandra,19238.0,103.96
681,2015,250070,3,São João do Rio do Peixe,17929.0,16.73
682,2015,250080,7,Araçagi,17122.0,40.88
683,2015,250090,5,Arara,13355.0,37.44
684,2015,250100,3,Araruna,20051.0,14.96
685,2015,250110,4,Areia,23110.0,17.31
686,2015,250130,6,Aroeiras,19204.0,31.24
687,2015,250135,1,Assunção,3830.0,26.11
688,2015,250140,7,Baía da Traição,8826.0,79.31
689,2015,250150,4,Bananeiras,21235.0,18.84
690,2015,250157,3,Barra de Santana,8249.0,36.37
691,2015,250170,1,Barra de São Miguel,5905.0,16.93
692,2015,250180,33,Bayeux,96140.0,34.32
693,2015,250190,2,Belém,17594.0,11.37
694,2015,250200,4,Belém do Brejo do Cruz,7320.0,54.64
695,2015,250210,1,Boa Ventura,5473.0,18.27
696,2015,250230,1,Bom Sucesso,5007.0,19.97
697,2015,250240,1,Bonito de Santa Fé,11684.0,8.56
698,2015,250250,6,Boqueirão,17670.0,33.96
699,2015,250280,6,Brejo do Cruz,13900.0,43.17
700,2015,250290,2,Brejo dos Santos,6413.0,31.19
701,2015,250300,10,Caaporã,21555.0,46.39
702,2015,250320,16,Cabedelo,65634.0,24.38
703,2015,250350,1,Cacimba de Dentro,17149.0,5.83
704,2015,250370,12,Cajazeiras,61431.0,19.53
705,2015,250380,4,Caldas Brandão,5945.0,67.28
706,2015,250400,193,Campina Grande,405072.0,47.65
707,2015,250403,2,Capim,6326.0,31.62
708,2015,250407,1,Caraúbas,4115.0,24.3
709,2015,250415,1,Casserengue,7394.0,13.52
710,2015,250430,13,Catolé do Rocha,30179.0,43.08
711,2015,250440,3,Conceição,18860.0,15.91
712,2015,250460,25,Conde,23975.0,104.28
713,2015,250470,1,Congo,4780.0,20.92
714,2015,250480,6,Coremas,15409.0,38.94
715,2015,250490,5,Cruz do Espírito Santo,17212.0,29.05
716,2015,250510,2,Cuité,20325.0,9.84
717,2015,250520,1,Cuitegi,6841.0,14.62
718,2015,250523,2,Cuité de Mamanguape,6340.0,31.55
719,2015,250527,1,Curral de Cima,5245.0,19.07
720,2015,250590,1,Emas,3485.0,28.69
721,2015,250600,8,Esperança,32785.0,24.4
722,2015,250610,3,Fagundes,11378.0,26.37
723,2015,250625,2,Gado Bravo,8450.0,23.67
724,2015,250630,19,Guarabira,58162.0,32.67
725,2015,250640,6,Gurinhém,14117.0,42.5
726,2015,250660,1,Ibiara,5974.0,16.74
727,2015,250670,1,Imaculada,11749.0,8.51
728,2015,250680,4,Ingá,18042.0,22.17
729,2015,250690,7,Itabaiana,24565.0,28.5
730,2015,250700,11,Itaporanga,24499.0,44.9
731,2015,250710,2,Itapororoca,18332.0,10.91
732,2015,250720,3,Itatuba,10739.0,27.94
733,2015,250730,1,Jacaraú,14316.0,6.99
734,2015,250750,510,João Pessoa,791438.0,64.44
735,2015,250770,6,Juazeirinho,17902.0,33.52
736,2015,250780,1,Junco do Seridó,7054.0,14.18
737,2015,250790,2,Juripiranga,10669.0,18.75
738,2015,250820,3,Lagoa de Dentro,7619.0,39.38
739,2015,250830,4,Lagoa Seca,27247.0,14.68
740,2015,250850,2,Livramento,7355.0,27.19
741,2015,250860,9,Lucena,12804.0,70.29
742,2015,250870,2,Mãe d'Água,4026.0,49.68
743,2015,250890,23,Mamanguape,44369.0,51.84
744,2015,250900,2,Manaíra,11066.0,18.07
745,2015,250905,1,Marcação,8361.0,11.96
746,2015,250910,5,Mari,21755.0,22.98
747,2015,250915,2,Marizópolis,6522.0,30.67
748,2015,250920,2,Massaranduba,13654.0,14.65
749,2015,250933,2,Matinhas,4497.0,44.47
750,2015,250970,11,Monteiro,32774.0,33.56
751,2015,250980,1,Mulungu,9840.0,10.16
752,2015,250990,1,Natuba,10450.0,9.57
753,2015,251000,1,Nazarezinho,7318.0,13.66
754,2015,251010,2,Nova Floresta,10650.0,18.78
755,2015,251040,1,Olho d'Água,6646.0,15.05
756,2015,251060,2,Ouro Velho,3023.0,66.16
757,2015,251065,1,Parari,1795.0,55.71
758,2015,251080,63,Patos,106314.0,59.26
759,2015,251090,4,Paulista,12216.0,32.74
760,2015,251110,3,Pedra Lavrada,7982.0,37.58
761,2015,251120,3,Pedras de Fogo,28286.0,10.61
762,2015,251140,5,Picuí,18670.0,26.78
763,2015,251150,4,Pilar,11786.0,33.94
764,2015,251160,1,Pilões,6728.0,14.86
765,2015,251180,1,Pirpirituba,10555.0,9.47
766,2015,251190,12,Pitimbu,18685.0,64.22
767,2015,251200,4,Pocinhos,18272.0,21.89
768,2015,251203,1,Poço Dantas,3778.0,26.47
769,2015,251210,8,Pombal,32712.0,24.46
770,2015,251230,2,Princesa Isabel,22995.0,8.7
771,2015,251240,3,Puxinanã,13557.0,22.13
772,2015,251250,6,Queimadas,43667.0,13.74
773,2015,251270,6,Remígio,19149.0,31.33
774,2015,251275,1,Riachão do Bacamarte,4476.0,22.34
775,2015,251280,3,Riacho dos Cavalos,8563.0,35.03
776,2015,251290,7,Rio Tinto,24023.0,29.14
777,2015,251310,2,Salgado de São Félix,12144.0,16.47
778,2015,251315,1,Santa Cecília,6583.0,15.19
779,2015,251335,1,Santa Inês,3594.0,27.82
780,2015,251340,1,Santa Luzia,15278.0,6.55
781,2015,251350,2,Santana de Mangueira,5223.0,38.29
782,2015,251360,1,Santana dos Garrotes,7113.0,14.06
783,2015,251365,1,Joca Claudino,2680.0,37.31
784,2015,251370,94,Santa Rita,134940.0,69.66
785,2015,251385,1,Santo André,2541.0,39.35
786,2015,251390,10,São Bento,33464.0,29.88
787,2015,251400,1,São João do Cariri,4323.0,23.13
788,2015,251410,1,São João do Tigre,4432.0,22.56
789,2015,251420,2,São José da Lagoa Tapada,7677.0,26.05
790,2015,251430,3,São José de Caiana,6231.0,48.15
791,2015,251440,1,São José de Espinharas,4684.0,21.35
792,2015,251445,2,São José dos Ramos,5870.0,34.07
793,2015,251450,2,São José de Piranhas,19956.0,10.02
794,2015,251490,1,São Mamede,7756.0,12.89
795,2015,251500,3,São Miguel de Taipu,7079.0,42.38
796,2015,251510,5,São Sebastião de Lagoa de Roça,11677.0,42.82
797,2015,251530,29,Sapé,52218.0,55.54
798,2015,251540,1,Seridó,10900.0,9.17
799,2015,251550,3,Serra Branca,13564.0,22.12
800,2015,251560,1,Serra da Raiz,3154.0,31.71
801,2015,251590,1,Serraria,6153.0,16.25
802,2015,251593,2,Sertãozinho,4892.0,40.88
803,2015,251600,3,Solânea,26734.0,11.22
804,2015,251610,8,Soledade,14714.0,54.37
805,2015,251620,23,Sousa,68822.0,33.42
806,2015,251630,5,Sumé,16784.0,29.79
807,2015,251640,2,Tacima,10822.0,18.48
808,2015,251650,3,Taperoá,15376.0,19.51
809,2015,251660,1,Tavares,14568.0,6.86
810,2015,251670,1,Teixeira,14974.0,6.68
811,2015,251690,3,Uiraúna,15228.0,19.7
813,2016,250010,2,Água Branca,10172.0,19.66
814,2016,250020,2,Aguiar,5567.0,35.93
815,2016,250030,3,Alagoa Grande,28604.0,10.49
816,2016,250040,5,Alagoa Nova,20596.0,24.28
817,2016,250050,3,Alagoinha,14376.0,20.87
818,2016,250060,16,Alhandra,19412.0,82.42
819,2016,250070,2,São João do Rio do Peixe,17934.0,11.15
820,2016,250077,2,Aparecida,8348.0,23.96
821,2016,250080,3,Araçagi,17061.0,17.58
822,2016,250090,7,Arara,13448.0,52.05
823,2016,250100,5,Araruna,20237.0,24.71
824,2016,250110,7,Areia,22940.0,30.51
825,2016,250120,1,Areial,6938.0,14.41
826,2016,250130,8,Aroeiras,19178.0,41.71
827,2016,250135,1,Assunção,3876.0,25.8
828,2016,250140,1,Baía da Traição,8951.0,11.17
829,2016,250150,5,Bananeiras,21195.0,23.59
830,2016,250157,1,Barra de Santana,8245.0,12.13
831,2016,250160,3,Barra de Santa Rosa,15286.0,19.63
832,2016,250180,20,Bayeux,96583.0,20.71
833,2016,250190,3,Belém,17640.0,17.01
834,2016,250220,1,Bom Jesus,2550.0,39.22
835,2016,250230,2,Bom Sucesso,4989.0,40.09
836,2016,250240,1,Bonito de Santa Fé,11814.0,8.46
837,2016,250250,7,Boqueirão,17757.0,39.42
838,2016,250280,7,Brejo do Cruz,14006.0,49.98
839,2016,250290,3,Brejo dos Santos,6435.0,46.62
840,2016,250300,9,Caaporã,21717.0,41.44
841,2016,250310,2,Cabaceiras,5511.0,36.29
842,2016,250320,19,Cabedelo,66858.0,28.42
843,2016,250350,1,Cacimba de Dentro,17153.0,5.83
844,2016,250355,1,Cacimbas,7148.0,13.99
845,2016,250360,1,Caiçara,7288.0,13.72
846,2016,250370,15,Cajazeiras,61816.0,24.27
847,2016,250380,2,Caldas Brandão,5986.0,33.41
848,2016,250390,3,Camalaú,5996.0,50.03
849,2016,250400,178,Campina Grande,407754.0,43.65
850,2016,250403,1,Capim,6441.0,15.53
851,2016,250407,1,Caraúbas,4143.0,24.14
852,2016,250415,2,Casserengue,7436.0,26.9
853,2016,250430,17,Catolé do Rocha,30360.0,55.99
854,2016,250435,1,Caturité,4810.0,20.79
855,2016,250440,8,Conceição,18903.0,42.32
856,2016,250460,17,Conde,24380.0,69.73
857,2016,250470,2,Congo,4785.0,41.8
858,2016,250480,3,Coremas,15418.0,19.46
859,2016,250485,1,Coxixola,1909.0,52.38
860,2016,250490,4,Cruz do Espírito Santo,17389.0,23.0
861,2016,250500,2,Cubati,7234.0,27.65
862,2016,250510,1,Cuité,20337.0,4.92
863,2016,250520,1,Cuitegi,6815.0,14.67
864,2016,250540,1,Desterro,8280.0,12.08
865,2016,250570,2,Dona Inês,10419.0,19.2
866,2016,250580,1,Duas Estradas,3606.0,27.73
867,2016,250600,8,Esperança,33031.0,24.22
868,2016,250610,2,Fagundes,11345.0,17.63
869,2016,250620,1,Frei Martinho,2988.0,33.47
870,2016,250630,23,Guarabira,58529.0,39.3
871,2016,250640,5,Gurinhém,14126.0,35.4
872,2016,250660,1,Ibiara,5949.0,16.81
873,2016,250670,4,Imaculada,11792.0,33.92
874,2016,250680,4,Ingá,18105.0,22.09
875,2016,250690,8,Itabaiana,24519.0,32.63
876,2016,250700,2,Itaporanga,24674.0,8.11
877,2016,250710,4,Itapororoca,18527.0,21.59
878,2016,250720,1,Itatuba,10809.0,9.25
879,2016,250730,1,Jacaraú,14348.0,6.97
880,2016,250750,379,João Pessoa,801718.0,47.27
881,2016,250760,2,Juarez Távora,7901.0,25.31
882,2016,250770,7,Juazeirinho,18061.0,38.76
883,2016,250780,1,Junco do Seridó,7111.0,14.06
884,2016,250790,3,Juripiranga,10721.0,27.98
885,2016,250810,2,Lagoa,4676.0,42.77
886,2016,250820,1,Lagoa de Dentro,7645.0,13.08
887,2016,250830,6,Lagoa Seca,27398.0,21.9
888,2016,250850,3,Livramento,7371.0,40.7
889,2016,250860,9,Lucena,12965.0,69.42
890,2016,250870,1,Mãe d'Água,4017.0,24.89
891,2016,250890,17,Mamanguape,44694.0,38.04
892,2016,250900,1,Manaíra,11094.0,9.01
893,2016,250905,1,Marcação,8475.0,11.8
894,2016,250910,7,Mari,21806.0,32.1
895,2016,250915,4,Marizópolis,6569.0,60.89
896,2016,250920,1,Massaranduba,13755.0,7.27
897,2016,250930,2,Mataraca,8345.0,23.97
898,2016,250940,2,Mogeiro,13300.0,15.04
899,2016,250950,1,Montadas,5611.0,17.82
900,2016,250960,1,Monte Horebe,4793.0,20.86
901,2016,250970,4,Monteiro,33039.0,12.11
902,2016,250980,1,Mulungu,9882.0,10.12
903,2016,250990,1,Natuba,10455.0,9.56
904,2016,251000,1,Nazarezinho,7307.0,13.69
905,2016,251020,1,Nova Olinda,5971.0,16.75
906,2016,251050,1,Olivedos,3916.0,25.54
907,2016,251080,32,Patos,107067.0,29.89
908,2016,251090,6,Paulista,12263.0,48.93
909,2016,251100,1,Pedra Branca,3800.0,26.32
910,2016,251110,2,Pedra Lavrada,8053.0,24.84
911,2016,251120,5,Pedras de Fogo,28395.0,17.61
912,2016,251130,2,Piancó,16039.0,12.47
913,2016,251140,3,Picuí,18704.0,16.04
914,2016,251150,1,Pilar,11863.0,8.43
915,2016,251160,1,Pilões,6667.0,15.0
916,2016,251180,3,Pirpirituba,10570.0,28.38
917,2016,251190,12,Pitimbu,18938.0,63.36
918,2016,251200,10,Pocinhos,18451.0,54.2
919,2016,251210,6,Pombal,32739.0,18.33
920,2016,251230,3,Princesa Isabel,23247.0,12.9
921,2016,251240,3,Puxinanã,13638.0,22.0
922,2016,251250,8,Queimadas,43945.0,18.2
923,2016,251270,6,Remígio,19368.0,30.98
924,2016,251276,3,Riachão do Poço,4481.0,66.95
925,2016,251278,2,Riacho de Santo Antônio,1955.0,102.3
926,2016,251290,5,Rio Tinto,24090.0,20.76
927,2016,251315,2,Santa Cecília,6570.0,30.44
928,2016,251340,3,Santa Luzia,15341.0,19.56
929,2016,251350,4,Santana de Mangueira,5191.0,77.06
930,2016,251370,101,Santa Rita,135915.0,74.31
931,2016,251385,1,Santo André,2529.0,39.54
932,2016,251390,11,São Bento,33847.0,32.5
933,2016,251400,1,São João do Cariri,4309.0,23.21
934,2016,251410,1,São João do Tigre,4427.0,22.59
935,2016,251445,2,São José dos Ramos,5920.0,33.78
936,2016,251450,2,São José de Piranhas,20062.0,9.97
937,2016,251455,2,São José de Princesa,3897.0,51.32
938,2016,251460,1,São José do Bonfim,3530.0,28.33
939,2016,251470,1,São José do Sabugi,4135.0,24.18
940,2016,251480,1,São José dos Cordeiros,3720.0,26.88
941,2016,251500,1,São Miguel de Taipu,7131.0,14.02
942,2016,251510,2,São Sebastião de Lagoa de Roça,11762.0,17.0
943,2016,251530,14,Sapé,52463.0,26.69
944,2016,251550,1,Serra Branca,13637.0,7.33
945,2016,251570,1,Serra Grande,3089.0,32.37
946,2016,251597,2,Sobrado,7754.0,25.79
947,2016,251600,8,Solânea,26551.0,30.13
948,2016,251610,8,Soledade,14853.0,53.86
949,2016,251615,1,Sossêgo,3522.0,28.39
950,2016,251620,19,Sousa,69196.0,27.46
951,2016,251630,4,Sumé,16872.0,23.71
952,2016,251640,2,Tacima,10896.0,18.36
953,2016,251650,5,Taperoá,15193.0,32.91
954,2016,251660,1,Tavares,14615.0,6.84
955,2016,251670,4,Teixeira,15085.0,26.52
956,2016,251680,1,Triunfo,9465.0,10.57
957,2016,251690,1,Uiraúna,15307.0,6.53
958,2016,251700,2,Umbuzeiro,9901.0,20.2
959,2017,250020,2,Aguiar,5562.0,35.96
960,2017,250030,4,Alagoa Grande,28565.0,14.0
961,2017,250040,2,Alagoa Nova,20689.0,9.67
962,2017,250050,5,Alagoinha,14464.0,34.57
963,2017,250053,3,Alcantil,5499.0,54.56
964,2017,250060,13,Alhandra,19579.0,66.4
965,2017,250070,2,São João do Rio do Peixe,17940.0,11.15
966,2017,250080,1,Araçagi,17003.0,5.88
967,2017,250100,4,Araruna,20418.0,19.59
968,2017,250110,5,Areia,22776.0,21.95
969,2017,250120,1,Areial,6975.0,14.34
970,2017,250130,5,Aroeiras,19154.0,26.1
971,2017,250140,1,Baía da Traição,9070.0,11.03
972,2017,250150,7,Bananeiras,21156.0,33.09
973,2017,250153,1,Baraúna,4925.0,20.3
974,2017,250157,3,Barra de Santana,8241.0,36.4
975,2017,250170,1,Barra de São Miguel,5979.0,16.73
976,2017,250180,22,Bayeux,97010.0,22.68
977,2017,250190,3,Belém,17685.0,16.96
978,2017,250200,2,Belém do Brejo do Cruz,7347.0,27.22
979,2017,250215,1,Boa Vista,7083.0,14.12
980,2017,250230,1,Bom Sucesso,4972.0,20.11
981,2017,250240,2,Bonito de Santa Fé,11938.0,16.75
982,2017,250250,14,Boqueirão,17842.0,78.47
983,2017,250270,3,Borborema,5430.0,55.25
984,2017,250280,8,Brejo do Cruz,14107.0,56.71
985,2017,250290,2,Brejo dos Santos,6457.0,30.97
986,2017,250300,23,Caaporã,21872.0,105.16
987,2017,250310,1,Cabaceiras,5570.0,17.95
988,2017,250320,13,Cabedelo,68033.0,19.11
989,2017,250330,1,Cachoeira dos Índios,10265.0,9.74
990,2017,250350,7,Cacimba de Dentro,17156.0,40.8
991,2017,250355,2,Cacimbas,7183.0,27.84
992,2017,250370,22,Cajazeiras,62187.0,35.38
993,2017,250380,3,Caldas Brandão,6025.0,49.79
994,2017,250390,1,Camalaú,6020.0,16.61
995,2017,250400,203,Campina Grande,410332.0,49.47
996,2017,250403,1,Capim,6552.0,15.26
997,2017,250420,2,Catingueira,4934.0,40.54
998,2017,250430,17,Catolé do Rocha,30534.0,55.68
999,2017,250435,1,Caturité,4839.0,20.67
1000,2017,250440,4,Conceição,18944.0,21.11
1001,2017,250450,2,Condado,6753.0,29.62
1002,2017,250460,17,Conde,24769.0,68.63
1003,2017,250470,1,Congo,4789.0,20.88
1004,2017,250480,5,Coremas,15426.0,32.41
1005,2017,250490,3,Cruz do Espírito Santo,17559.0,17.09
1006,2017,250500,2,Cubati,7274.0,27.5
1007,2017,250510,4,Cuité,20348.0,19.66
1008,2017,250520,2,Cuitegi,6790.0,29.46
1009,2017,250527,4,Curral de Cima,5232.0,76.45
1010,2017,250540,1,Desterro,8306.0,12.04
1011,2017,250580,1,Duas Estradas,3594.0,27.82
1012,2017,250590,2,Emas,3528.0,56.69
1013,2017,250600,8,Esperança,33266.0,24.05
1014,2017,250610,4,Fagundes,11313.0,35.36
1015,2017,250625,2,Gado Bravo,8435.0,23.71
1016,2017,250630,25,Guarabira,58881.0,42.46
1017,2017,250640,1,Gurinhém,14134.0,7.08
1018,2017,250670,5,Imaculada,11833.0,42.25
1019,2017,250680,4,Ingá,18163.0,22.02
1020,2017,250690,6,Itabaiana,24475.0,24.51
1021,2017,250700,2,Itaporanga,24842.0,8.05
1022,2017,250710,3,Itapororoca,18715.0,16.03
1023,2017,250720,2,Itatuba,10876.0,18.39
1024,2017,250730,2,Jacaraú,14378.0,13.91
